"subject" "activity" "measurement" "measurement_mean"
24 "SITTING" "tBodyGyroMag-std()" -0.614960662352941
24 "SITTING" "tGravityAcc-mean()-X" 0.7269171075
24 "SITTING" "tGravityAcc-mean()-Y" -0.0350672590779412
24 "SITTING" "tGravityAcc-mean()-Z" 0.0370943019705882
24 "SITTING" "tGravityAcc-std()-X" -0.966371938235294
24 "SITTING" "tGravityAcc-std()-Y" -0.948507179705882
24 "SITTING" "tGravityAcc-std()-Z" -0.944059801029412
24 "SITTING" "tGravityAccMag-mean()" -0.470152991044118
24 "SITTING" "tGravityAccMag-std()" -0.541438744595588
24 "STANDING" "fBodyAcc-mean()-X" -0.730357575
24 "STANDING" "fBodyAcc-mean()-Y" -0.65355435026087
24 "STANDING" "fBodyAcc-mean()-Z" -0.732834346652174
24 "STANDING" "fBodyAcc-std()-X" -0.718854126463768
24 "STANDING" "fBodyAcc-std()-Y" -0.600178089985507
24 "STANDING" "fBodyAcc-std()-Z" -0.696729865130435
24 "STANDING" "fBodyAccJerk-mean()-X" -0.751159454449275
24 "STANDING" "fBodyAccJerk-mean()-Y" -0.744952135301449
24 "STANDING" "fBodyAccJerk-mean()-Z" -0.803120249710145
24 "STANDING" "fBodyAccJerk-std()-X" -0.750521513747826
24 "STANDING" "fBodyAccJerk-std()-Y" -0.735255841884058
24 "STANDING" "fBodyAccJerk-std()-Z" -0.831939015362319
24 "STANDING" "fBodyAccMag-mean()" -0.697033132333333
24 "STANDING" "fBodyAccMag-std()" -0.729472759434783
24 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.723862460434783
24 "STANDING" "fBodyBodyAccJerkMag-std()" -0.7318076659
24 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.819416291681159
24 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.822632848405797
24 "STANDING" "fBodyBodyGyroMag-mean()" -0.750853772289855
24 "STANDING" "fBodyBodyGyroMag-std()" -0.74571582857971
24 "STANDING" "fBodyGyro-mean()-X" -0.754443550797101
24 "STANDING" "fBodyGyro-mean()-Y" -0.752378428189855
24 "STANDING" "fBodyGyro-mean()-Z" -0.689756000904348
24 "STANDING" "fBodyGyro-std()-X" -0.78902657473913
24 "STANDING" "fBodyGyro-std()-Y" -0.744215950507246
24 "STANDING" "fBodyGyro-std()-Z" -0.689493212927536
24 "STANDING" "tBodyAcc-mean()-X" 0.27354736173913
24 "STANDING" "tBodyAcc-mean()-Y" -0.0173962507301449
24 "STANDING" "tBodyAcc-mean()-Z" -0.1106878204
24 "STANDING" "tBodyAcc-std()-X" -0.720989522747826
24 "STANDING" "tBodyAcc-std()-Y" -0.60001830432029
24 "STANDING" "tBodyAcc-std()-Z" -0.693146765913043
24 "STANDING" "tBodyAccJerk-mean()-X" 0.0983881521333333
24 "STANDING" "tBodyAccJerk-mean()-Y" 0.0113003825144928
24 "STANDING" "tBodyAccJerk-mean()-Z" -0.0120501662964638
24 "STANDING" "tBodyAccJerk-std()-X" -0.739232847595652
24 "STANDING" "tBodyAccJerk-std()-Y" -0.73144333883913
24 "STANDING" "tBodyAccJerk-std()-Z" -0.818072686231884
24 "STANDING" "tBodyAccJerkMag-mean()" -0.753407784086957
24 "STANDING" "tBodyAccJerkMag-std()" -0.726542259275362
24 "STANDING" "tBodyAccMag-mean()" -0.664247242242029
24 "STANDING" "tBodyAccMag-std()" -0.685027132782609
24 "STANDING" "tBodyGyro-mean()-X" -0.0277803799594203
24 "STANDING" "tBodyGyro-mean()-Y" -0.075857469332029
24 "STANDING" "tBodyGyro-mean()-Z" 0.0589450995666667
24 "STANDING" "tBodyGyro-std()-X" -0.778687275434783
24 "STANDING" "tBodyGyro-std()-Y" -0.745579175737681
24 "STANDING" "tBodyGyro-std()-Z" -0.665771650333333
24 "STANDING" "tBodyGyroJerk-mean()-X" -0.0851408764768116
24 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0481900997826087
24 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0568572104913043
24 "STANDING" "tBodyGyroJerk-std()-X" -0.818550489710145
24 "STANDING" "tBodyGyroJerk-std()-Y" -0.818613276869565
24 "STANDING" "tBodyGyroJerk-std()-Z" -0.801804544550725
24 "STANDING" "tBodyGyroJerkMag-mean()" -0.819755880869565
24 "STANDING" "tBodyGyroJerkMag-std()" -0.81511445226087
24 "STANDING" "tBodyGyroMag-mean()" -0.66450237857971
24 "STANDING" "tBodyGyroMag-std()" -0.717539893489855
24 "STANDING" "tGravityAcc-mean()-X" 0.467531736956522
24 "STANDING" "tGravityAcc-mean()-Y" 0.0355301337101449
24 "STANDING" "tGravityAcc-mean()-Z" 0.212317584956522
24 "STANDING" "tGravityAcc-std()-X" -0.965811953333333
24 "STANDING" "tGravityAcc-std()-Y" -0.95857589173913
24 "STANDING" "tGravityAcc-std()-Z" -0.943852330376812
24 "STANDING" "tGravityAccMag-mean()" -0.664247242242029
24 "STANDING" "tGravityAccMag-std()" -0.685027132782609
24 "WALKING" "fBodyAcc-mean()-X" -0.699567640224138
24 "WALKING" "fBodyAcc-mean()-Y" -0.626751775172414
24 "WALKING" "fBodyAcc-mean()-Z" -0.794974074827586
24 "WALKING" "fBodyAcc-std()-X" -0.668165935689655
24 "WALKING" "fBodyAcc-std()-Y" -0.61412522087931
24 "WALKING" "fBodyAcc-std()-Z" -0.756793138448276
24 "WALKING" "fBodyAccJerk-mean()-X" -0.724212104827586
24 "WALKING" "fBodyAccJerk-mean()-Y" -0.703510306896552
24 "WALKING" "fBodyAccJerk-mean()-Z" -0.847466099655172
24 "WALKING" "fBodyAccJerk-std()-X" -0.712318605344828
24 "WALKING" "fBodyAccJerk-std()-Y" -0.704791873448276
24 "WALKING" "fBodyAccJerk-std()-Z" -0.877009288275862
24 "WALKING" "fBodyAccMag-mean()" -0.665422188
24 "WALKING" "fBodyAccMag-std()" -0.710404023275862
24 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.710837340172414
24 "WALKING" "fBodyBodyAccJerkMag-std()" -0.736864368103448
24 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.87166542637931
24 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.888111857413793
24 "WALKING" "fBodyBodyGyroMag-mean()" -0.796916472068966
24 "WALKING" "fBodyBodyGyroMag-std()" -0.784991435
24 "WALKING" "fBodyGyro-mean()-X" -0.723128992982759
24 "WALKING" "fBodyGyro-mean()-Y" -0.863181926206897
24 "WALKING" "fBodyGyro-mean()-Z" -0.735466860517241
24 "WALKING" "fBodyGyro-std()-X" -0.770288101034483
24 "WALKING" "fBodyGyro-std()-Y" -0.821982279482759
24 "WALKING" "fBodyGyro-std()-Z" -0.790981005344828
24 "WALKING" "tBodyAcc-mean()-X" 0.281148869413793
24 "WALKING" "tBodyAcc-mean()-Y" -0.00872674674465517
24 "WALKING" "tBodyAcc-mean()-Z" -0.108821285482759
24 "WALKING" "tBodyAcc-std()-X" -0.67543616162069
24 "WALKING" "tBodyAcc-std()-Y" -0.60034223542069
24 "WALKING" "tBodyAcc-std()-Z" -0.75739201
24 "WALKING" "tBodyAccJerk-mean()-X" 0.0693936581413793
24 "WALKING" "tBodyAccJerk-mean()-Y" -0.0144513107217241
24 "WALKING" "tBodyAccJerk-mean()-Z" -0.00619341196655172
24 "WALKING" "tBodyAccJerk-std()-X" -0.705302332793104
24 "WALKING" "tBodyAccJerk-std()-Y" -0.693827320172414
24 "WALKING" "tBodyAccJerk-std()-Z" -0.862783350862069
24 "WALKING" "tBodyAccJerkMag-mean()" -0.731184794482759
24 "WALKING" "tBodyAccJerkMag-std()" -0.721195753965517
24 "WALKING" "tBodyAccMag-mean()" -0.637848004139655
24 "WALKING" "tBodyAccMag-std()" -0.658210298534483
24 "WALKING" "tBodyGyro-mean()-X" -0.0449221427068966
24 "WALKING" "tBodyGyro-mean()-Y" -0.0842438397758621
24 "WALKING" "tBodyGyro-mean()-Z" 0.0992487864655172
24 "WALKING" "tBodyGyro-std()-X" -0.757829657931035
24 "WALKING" "tBodyGyro-std()-Y" -0.835203064310345
24 "WALKING" "tBodyGyro-std()-Z" -0.758524639482759
24 "WALKING" "tBodyGyroJerk-mean()-X" -0.112968265396552
24 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0385074843224138
24 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0556718488706897
24 "WALKING" "tBodyGyroJerk-std()-X" -0.787233392413793
24 "WALKING" "tBodyGyroJerk-std()-Y" -0.916630026034483
24 "WALKING" "tBodyGyroJerk-std()-Z" -0.794122926896552
24 "WALKING" "tBodyGyroJerkMag-mean()" -0.855785654655172
24 "WALKING" "tBodyGyroJerkMag-std()" -0.874851304827586
24 "WALKING" "tBodyGyroMag-mean()" -0.712526488793103
24 "WALKING" "tBodyGyroMag-std()" -0.764685761931034
24 "WALKING" "tGravityAcc-mean()-X" 0.636958181551724
24 "WALKING" "tGravityAcc-mean()-Y" 0.127927177160345
24 "WALKING" "tGravityAcc-mean()-Z" 0.199906841931034
24 "WALKING" "tGravityAcc-std()-X" -0.963343420862069
24 "WALKING" "tGravityAcc-std()-Y" -0.924144037293103
24 "WALKING" "tGravityAcc-std()-Z" -0.946967335517241
24 "WALKING" "tGravityAccMag-mean()" -0.637848004139655
24 "WALKING" "tGravityAccMag-std()" -0.658210298534483
24 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.517564459036364
24 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.545763003890909
24 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.652342276727273
24 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.511990380454545
24 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.58444581138
24 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.658834506463636
24 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.5345937632
24 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.601217668512727
24 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.706569625090909
24 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.547422304345455
24 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.600787487036364
24 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.769854637818182
24 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.491639398454545
24 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.605300638916364
24 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.516608917603636
24 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.539566925490909
24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.766098442545455
24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.793064116727273
24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.681306255636364
24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.694998674
24 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.642701554127273
24 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.690898939818182
24 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.604766828345455
24 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.726762443981818
24 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.693676905763636
24 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.667043569636364
24 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.286373631890909
24 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0207782934445455
24 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.108017752025455
24 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.513027972218182
24 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.551776265945455
24 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.636100746145455
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0590361402727273
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0135100171323636
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" 0.001923951668
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.519299353654545
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.587214293150909
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.738293810909091
24 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.587333129163636
24 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.524889201350909
24 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.50620238022
24 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.515190858836364
24 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0259170206490909
24 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.09234984754
24 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0699678430318182
24 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.705610682161818
24 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.68944365516
24 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.624386367836364
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0435722967745455
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0546244943854545
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0590225882727273
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.716227589090909
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.775133629090909
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.713903937090909
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.749793766727273
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.770431123818182
24 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.586747220549091
24 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.652748254
24 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.699109743636364
24 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0247692263145455
24 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.112832956278182
24 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.959056446909091
24 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.961836284363636
24 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.931928174
24 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.50620238022
24 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.515190858836364
24 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.681160764491525
24 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.715139479491525
24 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.729468931050847
24 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.677569071449153
24 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.700036341254237
24 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.690328825254237
24 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.718091149491525
24 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.783047835084746
24 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.803427440457627
24 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.691453747186441
24 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.766756778508475
24 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.835265896949153
24 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.673507966491525
24 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.722593312
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.713939983474576
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.720172643220339
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.85620128779661
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.870623233728814
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.786064995254237
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.788117902711864
24 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.733433544237288
24 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.783976283898305
24 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.72457771640678
24 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.761975994745763
24 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.765700811847458
24 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.720884695150847
24 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.280031655762712
24 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0173286646016949
24 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.107350679474576
24 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.677842182813559
24 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.692031927457627
24 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.687914659961017
24 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0904100687288136
24 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" -0.00317520502559322
24 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.00148449712474576
24 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.691090983949153
24 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.767154773389831
24 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.819929890847458
24 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.730927821237288
24 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.715832710542373
24 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.655483402694915
24 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.672007435231525
24 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0502968065457627
24 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0862245778050847
24 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.117317652338983
24 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.752934853220339
24 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.770774052033898
24 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.699993583089831
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.102268296342373
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0237150553898305
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0402528892932203
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.827352585084746
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.851100466949153
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.826118018983051
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.837812793559322
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.857818324067797
24 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.673798920779661
24 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.762393853898305
24 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.707848924576271
24 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" 0.122222000252542
24 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0527894798101695
24 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.979699704915254
24 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.967536214237288
24 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.949929374067797
24 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.655483402694915
24 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.672007435231525
25 "LAYING" "fBodyAcc-mean()-X" -0.596332391739726
25 "LAYING" "fBodyAcc-mean()-Y" -0.544460386294521
25 "LAYING" "fBodyAcc-mean()-Z" -0.617382277671233
25 "LAYING" "fBodyAcc-std()-X" -0.571309756876712
25 "LAYING" "fBodyAcc-std()-Y" -0.502288830639726
25 "LAYING" "fBodyAcc-std()-Z" -0.396705584383562
25 "LAYING" "fBodyAccJerk-mean()-X" -0.666292954684932
25 "LAYING" "fBodyAccJerk-mean()-Y" -0.672314734027397
25 "LAYING" "fBodyAccJerk-mean()-Z" -0.787456877808219
25 "LAYING" "fBodyAccJerk-std()-X" -0.681429397808219
25 "LAYING" "fBodyAccJerk-std()-Y" -0.68340993739726
25 "LAYING" "fBodyAccJerk-std()-Z" -0.827155960410959
25 "LAYING" "fBodyAccMag-mean()" -0.58458398830137
25 "LAYING" "fBodyAccMag-std()" -0.617148196328767
25 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.656407013835616
25 "LAYING" "fBodyBodyAccJerkMag-std()" -0.687444439684932
25 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.831051010684931
25 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.841831366712329
25 "LAYING" "fBodyBodyGyroMag-mean()" -0.651496633287671
25 "LAYING" "fBodyBodyGyroMag-std()" -0.529199571684931
25 "LAYING" "fBodyGyro-mean()-X" -0.663724375273973
25 "LAYING" "fBodyGyro-mean()-Y" -0.641546761780822
25 "LAYING" "fBodyGyro-mean()-Z" -0.587438022972603
25 "LAYING" "fBodyGyro-std()-X" -0.701545191146575
25 "LAYING" "fBodyGyro-std()-Y" -0.434348976712329
25 "LAYING" "fBodyGyro-std()-Z" -0.599812846849315
25 "LAYING" "tBodyAcc-mean()-X" 0.281515859041096
25 "LAYING" "tBodyAcc-mean()-Y" -0.0210923809160274
25 "LAYING" "tBodyAcc-mean()-Z" -0.120110762684932
25 "LAYING" "tBodyAcc-std()-X" -0.577766481506849
25 "LAYING" "tBodyAcc-std()-Y" -0.493906922527397
25 "LAYING" "tBodyAcc-std()-Z" -0.434848891068493
25 "LAYING" "tBodyAccJerk-mean()-X" 0.0684529175438356
25 "LAYING" "tBodyAccJerk-mean()-Y" 0.00629676630465753
25 "LAYING" "tBodyAccJerk-mean()-Z" 0.0298676594841233
25 "LAYING" "tBodyAccJerk-std()-X" -0.658493835635616
25 "LAYING" "tBodyAccJerk-std()-Y" -0.666089686246575
25 "LAYING" "tBodyAccJerk-std()-Z" -0.807863841506849
25 "LAYING" "tBodyAccJerkMag-mean()" -0.689587366616438
25 "LAYING" "tBodyAccJerkMag-std()" -0.668552725280822
25 "LAYING" "tBodyAccMag-mean()" -0.485186665531233
25 "LAYING" "tBodyAccMag-std()" -0.560733383013699
25 "LAYING" "tBodyGyro-mean()-X" -0.0444715941356164
25 "LAYING" "tBodyGyro-mean()-Y" -0.0571243486876712
25 "LAYING" "tBodyGyro-mean()-Z" 0.11146500960274
25 "LAYING" "tBodyGyro-std()-X" -0.690066162267123
25 "LAYING" "tBodyGyro-std()-Y" -0.498867107680822
25 "LAYING" "tBodyGyro-std()-Z" -0.565835575657534
25 "LAYING" "tBodyGyroJerk-mean()-X" -0.0898436221547945
25 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0239160716794521
25 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0607404779821918
25 "LAYING" "tBodyGyroJerk-std()-X" -0.783293042191781
25 "LAYING" "tBodyGyroJerk-std()-Y" -0.824311851917808
25 "LAYING" "tBodyGyroJerk-std()-Z" -0.753847624109589
25 "LAYING" "tBodyGyroJerkMag-mean()" -0.796601715068493
25 "LAYING" "tBodyGyroJerkMag-std()" -0.830358752191781
25 "LAYING" "tBodyGyroMag-mean()" -0.485589262863014
25 "LAYING" "tBodyGyroMag-std()" -0.523875210671233
25 "LAYING" "tGravityAcc-mean()-X" 0.803381745616438
25 "LAYING" "tGravityAcc-mean()-Y" -0.0574112416986301
25 "LAYING" "tGravityAcc-mean()-Z" 0.0864698387336712
25 "LAYING" "tGravityAcc-std()-X" -0.969452757945205
25 "LAYING" "tGravityAcc-std()-Y" -0.955037254657534
25 "LAYING" "tGravityAcc-std()-Z" -0.926799400273973
25 "LAYING" "tGravityAccMag-mean()" -0.485186665531233
25 "LAYING" "tGravityAccMag-std()" -0.560733383013699
25 "SITTING" "fBodyAcc-mean()-X" -0.612965900353846
25 "SITTING" "fBodyAcc-mean()-Y" -0.523560757263077
25 "SITTING" "fBodyAcc-mean()-Z" -0.670786999815385
25 "SITTING" "fBodyAcc-std()-X" -0.574303889681538
25 "SITTING" "fBodyAcc-std()-Y" -0.516849635253846
25 "SITTING" "fBodyAcc-std()-Z" -0.655625570463077
25 "SITTING" "fBodyAccJerk-mean()-X" -0.622477583993231
25 "SITTING" "fBodyAccJerk-mean()-Y" -0.615372443138462
25 "SITTING" "fBodyAccJerk-mean()-Z" -0.722191039861538
25 "SITTING" "fBodyAccJerk-std()-X" -0.590398306466154
25 "SITTING" "fBodyAccJerk-std()-Y" -0.598530683124615
25 "SITTING" "fBodyAccJerk-std()-Z" -0.756650015384615
25 "SITTING" "fBodyAccMag-mean()" -0.577055801698461
25 "SITTING" "fBodyAccMag-std()" -0.654560823107692
25 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.592229473861538
25 "SITTING" "fBodyBodyAccJerkMag-std()" -0.591138808163077
25 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.784597530307692
25 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.800257950461538
25 "SITTING" "fBodyBodyGyroMag-mean()" -0.697482887538462
25 "SITTING" "fBodyBodyGyroMag-std()" -0.68963782506
25 "SITTING" "fBodyGyro-mean()-X" -0.594128334753846
25 "SITTING" "fBodyGyro-mean()-Y" -0.730583771692308
25 "SITTING" "fBodyGyro-mean()-Z" -0.640406840450769
25 "SITTING" "fBodyGyro-std()-X" -0.683904881815385
25 "SITTING" "fBodyGyro-std()-Y" -0.736534595846154
25 "SITTING" "fBodyGyro-std()-Z" -0.702205892553846
25 "SITTING" "tBodyAcc-mean()-X" 0.271045284615385
25 "SITTING" "tBodyAcc-mean()-Y" -0.0116769013753846
25 "SITTING" "tBodyAcc-mean()-Z" -0.102115071015385
25 "SITTING" "tBodyAcc-std()-X" -0.583867303692308
25 "SITTING" "tBodyAcc-std()-Y" -0.497966958726615
25 "SITTING" "tBodyAcc-std()-Z" -0.641694775984615
25 "SITTING" "tBodyAccJerk-mean()-X" 0.0781105580461538
25 "SITTING" "tBodyAccJerk-mean()-Y" -0.0197952570293846
25 "SITTING" "tBodyAccJerk-mean()-Z" 0.0142605925138462
25 "SITTING" "tBodyAccJerk-std()-X" -0.588499496704462
25 "SITTING" "tBodyAccJerk-std()-Y" -0.594120852861538
25 "SITTING" "tBodyAccJerk-std()-Z" -0.740173567584615
25 "SITTING" "tBodyAccJerkMag-mean()" -0.617181544593846
25 "SITTING" "tBodyAccJerkMag-std()" -0.590554492855385
25 "SITTING" "tBodyAccMag-mean()" -0.534328425926154
25 "SITTING" "tBodyAccMag-std()" -0.583924434018462
